subject_id,collected_at,x,y,ts,dx,dy,pressure
asheesh,2026-06-26T06:02:44.576Z,613.0,750.0,465086.4000000059,10.0,6.0,0.5
asheesh,2026-06-26T06:02:44.576Z,617.0,753.0,465103.0,4.0,3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,619.0,754.0,465119.9000000059,2.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,620.0,755.0,465136.4000000059,1.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,622.0,755.0,469894.3000000119,2.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,628.0,755.0,469919.9000000059,6.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,634.0,755.0,469936.4000000059,6.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,638.0,755.0,469953.0,4.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,643.0,755.0,469969.700000003,5.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,645.0,755.0,469986.3000000119,2.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,647.0,755.0,470003.10000000894,2.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,647.0,755.0,470019.700000003,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,649.0,756.0,470036.3000000119,2.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,651.0,758.0,470052.9000000059,2.0,2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,653.0,760.0,470069.60000000894,2.0,2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,655.0,762.0,470086.4000000059,2.0,2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,656.0,763.0,470103.10000000894,1.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,657.0,764.0,470119.700000003,1.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,658.0,764.0,470136.3000000119,1.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,658.0,765.0,470153.0,0.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,658.0,765.0,470169.700000003,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,659.0,765.0,470186.4000000059,1.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,659.0,763.0,470203.10000000894,0.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,662.0,754.0,470219.8000000119,3.0,-9.0,0.5
asheesh,2026-06-26T06:02:44.576Z,668.0,736.0,470236.4000000059,6.0,-18.0,0.5
asheesh,2026-06-26T06:02:44.576Z,673.0,713.0,470253.10000000894,5.0,-23.0,0.5
asheesh,2026-06-26T06:02:44.576Z,679.0,688.0,470269.9000000059,6.0,-25.0,0.5
asheesh,2026-06-26T06:02:44.576Z,681.0,680.0,470285.3000000119,2.0,-8.0,0.5
asheesh,2026-06-26T06:02:44.576Z,683.0,668.0,470303.0,2.0,-12.0,0.5
asheesh,2026-06-26T06:02:44.576Z,685.0,662.0,470319.5,2.0,-6.0,0.5
asheesh,2026-06-26T06:02:44.576Z,685.0,659.0,470336.3000000119,0.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,686.0,657.0,470353.0,1.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,686.0,656.0,470369.60000000894,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,686.0,656.0,470386.3000000119,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,686.0,655.0,470402.9000000059,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,686.0,655.0,470425.5,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,686.0,655.0,470483.5,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,686.0,655.0,470519.700000003,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,687.0,654.0,470536.4000000059,1.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,688.0,650.0,470553.200000003,1.0,-4.0,0.5
asheesh,2026-06-26T06:02:44.576Z,689.0,647.0,470570.60000000894,1.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,691.0,641.0,470586.5,2.0,-6.0,0.5
asheesh,2026-06-26T06:02:44.576Z,693.0,638.0,470603.10000000894,2.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,633.0,470619.8000000119,1.0,-5.0,0.5
asheesh,2026-06-26T06:02:44.576Z,695.0,631.0,470636.4000000059,1.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,695.0,628.0,470653.0,0.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,695.0,626.0,470669.8000000119,0.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,695.0,622.0,470686.4000000059,0.0,-4.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,620.0,470703.200000003,1.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,618.0,470719.700000003,0.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,616.0,470736.3000000119,0.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,697.0,616.0,470753.200000003,1.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,697.0,615.0,470769.700000003,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,697.0,615.0,470786.4000000059,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,697.0,615.0,470803.10000000894,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,615.0,470925.200000003,-1.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,615.0,471553.5,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,610.0,471569.60000000894,0.0,-5.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,608.0,471586.4000000059,0.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,696.0,601.0,471603.10000000894,0.0,-7.0,0.5
asheesh,2026-06-26T06:02:44.576Z,695.0,596.0,471619.9000000059,-1.0,-5.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,593.0,471636.60000000894,-1.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,591.0,471653.3000000119,0.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,590.0,471669.9000000059,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,590.0,471686.5,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,590.0,471769.8000000119,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,591.0,471786.4000000059,0.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,591.0,471803.200000003,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,592.0,471819.700000003,0.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,592.0,471836.4000000059,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,592.0,471852.9000000059,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,593.0,471869.8000000119,0.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,593.0,471903.3000000119,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,600.0,568324.700000003,0.0,7.0,0.5
asheesh,2026-06-26T06:02:44.576Z,694.0,606.0,568339.200000003,0.0,6.0,0.5
asheesh,2026-06-26T06:02:44.576Z,693.0,633.0,568356.1000000089,-1.0,27.0,0.5
asheesh,2026-06-26T06:02:44.576Z,693.0,656.0,568372.3000000119,0.0,23.0,0.5
asheesh,2026-06-26T06:02:44.576Z,693.0,690.0,568389.3000000119,0.0,34.0,0.5
asheesh,2026-06-26T06:02:44.576Z,693.0,712.0,568405.700000003,0.0,22.0,0.5
asheesh,2026-06-26T06:02:44.576Z,693.0,752.0,568422.5,0.0,40.0,0.5
asheesh,2026-06-26T06:02:44.576Z,688.0,812.0,568439.200000003,-5.0,60.0,0.5
asheesh,2026-06-26T06:02:44.576Z,685.0,830.0,568455.8000000119,-3.0,18.0,0.5
asheesh,2026-06-26T06:02:44.576Z,679.0,858.0,568471.400000006,-6.0,28.0,0.5
asheesh,2026-06-26T06:02:44.576Z,675.0,874.0,568489.1000000089,-4.0,16.0,0.5
asheesh,2026-06-26T06:02:44.576Z,672.0,893.0,568505.3000000119,-3.0,19.0,0.5
asheesh,2026-06-26T06:02:44.576Z,671.0,904.0,568522.5,-1.0,11.0,0.5
asheesh,2026-06-26T06:02:44.576Z,671.0,913.0,568539.1000000089,0.0,9.0,0.5
asheesh,2026-06-26T06:02:44.576Z,671.0,918.0,568555.700000003,0.0,5.0,0.5
asheesh,2026-06-26T06:02:44.576Z,671.0,920.0,568572.3000000119,0.0,2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,671.0,920.0,568588.900000006,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,670.0,920.0,568605.6000000089,-1.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,668.0,918.0,568622.3000000119,-2.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,663.0,910.0,568639.0,-5.0,-8.0,0.5
asheesh,2026-06-26T06:02:44.576Z,657.0,896.0,568655.700000003,-6.0,-14.0,0.5
asheesh,2026-06-26T06:02:44.576Z,645.0,873.0,568672.200000003,-12.0,-23.0,0.5
asheesh,2026-06-26T06:02:44.576Z,632.0,837.0,568689.1000000089,-13.0,-36.0,0.5
asheesh,2026-06-26T06:02:44.576Z,621.0,792.0,568705.6000000089,-11.0,-45.0,0.5
asheesh,2026-06-26T06:02:44.576Z,616.0,752.0,568722.5,-5.0,-40.0,0.5
asheesh,2026-06-26T06:02:44.576Z,615.0,740.0,568739.1000000089,-1.0,-12.0,0.5
asheesh,2026-06-26T06:02:44.576Z,613.0,724.0,568755.900000006,-2.0,-16.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,718.0,568772.5,-1.0,-6.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,716.0,568789.0,-1.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,715.0,568805.700000003,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,716.0,568866.400000006,0.0,1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,716.0,568884.1000000089,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,716.0,569029.8000000119,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,712.0,569055.8000000119,0.0,-4.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,708.0,569072.3000000119,0.0,-4.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,702.0,569089.0,0.0,-6.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,695.0,569105.8000000119,0.0,-7.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,690.0,569122.3000000119,0.0,-5.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,687.0,569139.1000000089,0.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,685.0,569155.6000000089,0.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,684.0,569172.8000000119,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,683.0,569189.3000000119,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,683.0,569206.0,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,683.0,569222.6000000089,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,683.0,569239.200000003,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,682.0,569256.200000003,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,682.0,569272.700000003,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,610.0,682.0,569289.200000003,-1.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,610.0,682.0,569322.6000000089,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,610.0,681.0,569339.400000006,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,610.0,681.0,569355.900000006,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,610.0,680.0,569372.3000000119,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,610.0,679.0,569389.1000000089,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,610.0,676.0,569405.700000003,0.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,674.0,569422.400000006,1.0,-2.0,0.5
asheesh,2026-06-26T06:02:44.576Z,611.0,671.0,569439.1000000089,0.0,-3.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,670.0,569455.700000003,1.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,669.0,569472.5,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,669.0,569489.1000000089,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,668.0,569505.6000000089,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,668.0,569522.6000000089,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,668.0,569540.0,0.0,0.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,667.0,569556.0,0.0,-1.0,0.5
asheesh,2026-06-26T06:02:44.576Z,612.0,667.0,569573.400000006,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,727.0,763.0,503.70000000298023,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,727.0,769.0,529.2000000029802,0.0,6.0,0.5
amehta,2026-06-26T10:03:59.436Z,727.0,770.0,545.9000000059605,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,727.0,771.0,563.3000000119209,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,727.0,771.0,629.1000000089407,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,727.0,770.0,645.9000000059605,0.0,-1.0,0.5
amehta,2026-06-26T10:03:59.436Z,726.0,769.0,662.5,-1.0,-1.0,0.5
amehta,2026-06-26T10:03:59.436Z,722.0,769.0,680.1000000089407,-4.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,769.0,695.8000000119209,-5.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,711.0,768.0,712.5,-6.0,-1.0,0.5
amehta,2026-06-26T10:03:59.436Z,707.0,767.0,729.2000000029802,-4.0,-1.0,0.5
amehta,2026-06-26T10:03:59.436Z,701.0,763.0,745.9000000059605,-6.0,-4.0,0.5
amehta,2026-06-26T10:03:59.436Z,697.0,759.0,762.4000000059605,-4.0,-4.0,0.5
amehta,2026-06-26T10:03:59.436Z,693.0,752.0,779.1000000089407,-4.0,-7.0,0.5
amehta,2026-06-26T10:03:59.436Z,690.0,736.0,795.7000000029802,-3.0,-16.0,0.5
amehta,2026-06-26T10:03:59.436Z,689.0,721.0,812.6000000089407,-1.0,-15.0,0.5
amehta,2026-06-26T10:03:59.436Z,687.0,691.0,829.6000000089407,-2.0,-30.0,0.5
amehta,2026-06-26T10:03:59.436Z,687.0,674.0,846.0,0.0,-17.0,0.5
amehta,2026-06-26T10:03:59.436Z,687.0,666.0,862.4000000059605,0.0,-8.0,0.5
amehta,2026-06-26T10:03:59.436Z,687.0,658.0,879.2000000029802,0.0,-8.0,0.5
amehta,2026-06-26T10:03:59.436Z,687.0,652.0,895.9000000059605,0.0,-6.0,0.5
amehta,2026-06-26T10:03:59.436Z,688.0,650.0,912.5,1.0,-2.0,0.5
amehta,2026-06-26T10:03:59.436Z,688.0,649.0,929.1000000089408,0.0,-1.0,0.5
amehta,2026-06-26T10:03:59.436Z,689.0,649.0,946.7000000029802,1.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,689.0,648.0,979.1000000089408,0.0,-1.0,0.5
amehta,2026-06-26T10:03:59.436Z,689.0,648.0,1009.2000000029802,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,689.0,648.0,1211.7000000029802,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,690.0,645.0,1229.1000000089407,1.0,-3.0,0.5
amehta,2026-06-26T10:03:59.436Z,692.0,640.0,1245.800000011921,2.0,-5.0,0.5
amehta,2026-06-26T10:03:59.436Z,693.0,633.0,1262.4000000059605,1.0,-7.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,622.0,1279.2000000029802,2.0,-11.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,617.0,1295.6000000089407,0.0,-5.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,614.0,1312.6000000089407,0.0,-3.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,612.0,1329.2000000029802,0.0,-2.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,611.0,1345.9000000059605,0.0,-1.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,611.0,1512.5,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,613.0,1529.1000000089407,0.0,2.0,0.5
amehta,2026-06-26T10:03:59.436Z,695.0,613.0,1631.0,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,696.0,618.0,1645.800000011921,1.0,5.0,0.5
amehta,2026-06-26T10:03:59.436Z,699.0,623.0,1662.5,3.0,5.0,0.5
amehta,2026-06-26T10:03:59.436Z,700.0,624.0,1679.300000011921,1.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,701.0,625.0,1695.9000000059605,1.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,701.0,623.0,1745.800000011921,0.0,-2.0,0.5
amehta,2026-06-26T10:03:59.436Z,701.0,618.0,1762.4000000059605,0.0,-5.0,0.5
amehta,2026-06-26T10:03:59.436Z,700.0,612.0,1779.2000000029802,-1.0,-6.0,0.5
amehta,2026-06-26T10:03:59.436Z,697.0,604.0,1796.7000000029802,-3.0,-8.0,0.5
amehta,2026-06-26T10:03:59.436Z,694.0,600.0,1812.300000011921,-3.0,-4.0,0.5
amehta,2026-06-26T10:03:59.436Z,690.0,595.0,1829.4000000059605,-4.0,-5.0,0.5
amehta,2026-06-26T10:03:59.436Z,686.0,592.0,1845.800000011921,-4.0,-3.0,0.5
amehta,2026-06-26T10:03:59.436Z,683.0,589.0,1862.4000000059605,-3.0,-3.0,0.5
amehta,2026-06-26T10:03:59.436Z,680.0,584.0,1879.0,-3.0,-5.0,0.5
amehta,2026-06-26T10:03:59.436Z,679.0,579.0,1896.0,-1.0,-5.0,0.5
amehta,2026-06-26T10:03:59.436Z,679.0,573.0,1912.6000000089407,0.0,-6.0,0.5
amehta,2026-06-26T10:03:59.436Z,679.0,562.0,1929.0,0.0,-11.0,0.5
amehta,2026-06-26T10:03:59.436Z,681.0,547.0,1946.300000011921,2.0,-15.0,0.5
amehta,2026-06-26T10:03:59.436Z,690.0,513.0,1962.5,9.0,-34.0,0.5
amehta,2026-06-26T10:03:59.436Z,696.0,483.0,1980.5,6.0,-30.0,0.5
amehta,2026-06-26T10:03:59.436Z,702.0,443.0,1995.800000011921,6.0,-40.0,0.5
amehta,2026-06-26T10:03:59.436Z,705.0,421.0,2012.4000000059605,3.0,-22.0,0.5
amehta,2026-06-26T10:03:59.436Z,706.0,409.0,2029.300000011921,1.0,-12.0,0.5
amehta,2026-06-26T10:03:59.436Z,706.0,401.0,2045.70000000298,0.0,-8.0,0.5
amehta,2026-06-26T10:03:59.436Z,707.0,398.0,2062.5,1.0,-3.0,0.5
amehta,2026-06-26T10:03:59.436Z,707.0,398.0,2079.1000000089407,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,707.0,398.0,2096.800000011921,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,708.0,418.0,2129.800000011921,1.0,20.0,0.5
amehta,2026-06-26T10:03:59.436Z,709.0,429.0,2145.800000011921,1.0,11.0,0.5
amehta,2026-06-26T10:03:59.436Z,713.0,471.0,2162.6000000089407,4.0,42.0,0.5
amehta,2026-06-26T10:03:59.436Z,718.0,531.0,2179.1000000089407,5.0,60.0,0.5
amehta,2026-06-26T10:03:59.436Z,720.0,579.0,2196.0,2.0,48.0,0.5
amehta,2026-06-26T10:03:59.436Z,721.0,608.0,2212.300000011921,1.0,29.0,0.5
amehta,2026-06-26T10:03:59.436Z,721.0,636.0,2229.300000011921,0.0,28.0,0.5
amehta,2026-06-26T10:03:59.436Z,721.0,648.0,2246.800000011921,0.0,12.0,0.5
amehta,2026-06-26T10:03:59.436Z,720.0,659.0,2262.4000000059605,-1.0,11.0,0.5
amehta,2026-06-26T10:03:59.436Z,718.0,665.0,2279.300000011921,-2.0,6.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,667.0,2295.800000011921,-1.0,2.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,668.0,2312.4000000059605,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,669.0,2329.1000000089407,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,669.0,2345.800000011921,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,669.0,2367.300000011921,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,670.0,2383.4000000059605,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,670.0,2400.4000000059605,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,670.0,2428.300000011921,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,671.0,2445.70000000298,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,671.0,2462.6000000089407,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,671.0,2479.1000000089407,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,672.0,2496.1000000089407,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,717.0,672.0,2512.4000000059605,0.0,0.0,0.5
amehta,2026-06-26T10:03:59.436Z,716.0,676.0,2529.20000000298,-1.0,4.0,0.5
amehta,2026-06-26T10:03:59.436Z,716.0,681.0,2545.70000000298,0.0,5.0,0.5
amehta,2026-06-26T10:03:59.436Z,715.0,687.0,2562.4000000059605,-1.0,6.0,0.5
amehta,2026-06-26T10:03:59.436Z,715.0,690.0,2579.1000000089407,0.0,3.0,0.5
amehta,2026-06-26T10:03:59.436Z,715.0,693.0,2595.6000000089407,0.0,3.0,0.5
amehta,2026-06-26T10:03:59.436Z,714.0,694.0,2612.4000000059605,-1.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,714.0,695.0,2629.6000000089407,0.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,715.0,696.0,2777.300000011921,1.0,1.0,0.5
amehta,2026-06-26T10:03:59.436Z,722.0,703.0,2795.70000000298,7.0,7.0,0.5
amehta,2026-06-26T10:03:59.436Z,731.0,714.0,2812.4000000059605,9.0,11.0,0.5
amehta,2026-06-26T10:03:59.436Z,738.0,722.0,2829.20000000298,7.0,8.0,0.5
amehta,2026-06-26T10:03:59.436Z,746.0,734.0,2845.70000000298,8.0,12.0,0.5
amehta,2026-06-26T10:03:59.436Z,753.0,745.0,2862.6000000089407,7.0,11.0,0.5
amehta,2026-06-26T10:03:59.436Z,758.0,754.0,2879.20000000298,5.0,9.0,0.5
amehta,2026-06-26T10:03:59.436Z,760.0,759.0,2895.800000011921,2.0,5.0,0.5
