subject_id,collected_at,trial_index,target_x,target_y,click_x,click_y,appeared_at,clicked_at,travel_time_ms,error_px
test-verif,2026-06-28T16:15:45.185Z,2,555.5409099470382,120.97969809418824,560,126,549993,550998,1005,6.714679093294012
test-verif,2026-06-28T16:15:45.185Z,3,66.70070672148883,229.16896712582647,55,230,551090,551933,843,11.730181303809884
test-verif,2026-06-28T16:15:45.185Z,4,303.0230823070008,212.16879763670389,289,228,552024,552902,878,21.148848802158255
test-verif,2026-06-28T16:15:45.185Z,5,110.06022278450979,206.47462047676285,116,196,552992,553849,857,12.041537588774792
test-verif,2026-06-28T16:15:45.185Z,6,652.1674507474565,136.52039905740463,648,119,553941,555234,1293,18.009220662293558
test-verif,2026-06-28T16:15:45.185Z,7,69.60463221860566,166.92493207618148,62,169,555325,556308,983,7.882660595808736
test-verif,2026-06-28T16:15:45.185Z,8,461.26876906355363,402.3458677087239,453,396,556398,557511,1113,10.423175082622691
test-verif,2026-06-28T16:15:45.185Z,9,647.4400623654124,102.77275615229053,648,113,557601,559046,1445,10.242560562434518
test-verif,2026-06-28T16:15:45.185Z,10,629.9919656159121,373.1993698533375,621,385,559136,560154,1018,14.836115310149967
test-verif,2026-06-28T16:15:45.185Z,11,580.9285853161072,159.65859304643106,579,162,560244,561329,1085,3.033418507843109
test-verif,2026-06-28T16:15:45.185Z,12,511.8084950919366,150.8039457352023,518,154,561420,562504,1084,6.967746830224582
test-verif,2026-06-28T16:15:45.185Z,13,586.4942359835246,151.70567038220386,590,153,562595,563524,929,3.7370670985035708
test-verif,2026-06-28T16:15:45.185Z,14,409.19695711709676,417.17625780831696,415,424,563615,564828,1213,8.95760929039491
test-verif,2026-06-28T16:15:45.185Z,15,709.6534276958291,305.7114924282265,694,316,564919,566152,1233,18.731876218974723
test-verif,2026-06-28T16:15:45.185Z,16,467.83105798414084,472.46981560186475,472,465,566248,567388,1140,8.554427079440089
test-verif,2026-06-28T16:15:45.185Z,17,184.1343134810887,370.4978417332893,180,366,567479,568487,1008,6.109265767474082
test-verif,2026-06-28T16:15:45.185Z,18,247.94369491363966,286.247592063792,246,281,568577,569571,994,5.595996103043818
test-verif,2026-06-28T16:15:45.185Z,19,207.99913087787837,493.7041887832669,217,481,569662,570711,1049,15.569587585881866
test-verif,2026-06-28T16:15:45.185Z,20,550.4305213064574,200.51646358461088,546,197,570801,572597,1796,5.656415401017463
test-verif,2026-06-28T16:15:45.185Z,21,594.5939006650827,133.24712661295035,586,131,572697,573895,1198,8.882832130347804
test-verif,2026-06-28T16:15:45.185Z,22,489.11900143656396,164.37874057184575,487,161,573986,574875,889,3.9882395790620087
test-verif,2026-06-28T16:15:45.185Z,23,439.52005223034496,401.1365232994475,432,402,574966,576056,1090,7.56946349218445
test-verif,2026-06-28T16:15:45.185Z,24,388.2712756615975,162.11975746739463,385,161,576148,577197,1049,3.4576149640967992
test-verif,2026-06-28T16:15:45.185Z,25,44.82281063092321,261.0117389578436,44,261,577288,578400,1112,0.8228943659373907
